root_id,morphology_cluster
720575940619213488,MC_1498.28
720575940612723314,MC_1498.28
720575940635559092,MC_1498.28
720575940634415540,MC_1498.28
720575940649784953,MC_1498.28
720575940621839228,MC_1498.28
720575940632917951,MC_1498.28
720575940607539907,MC_1499.28
720575940648206468,MC_1499.28
720575940622223812,MC_1499.28
720575940645532292,MC_1499.28
720575940608293129,MC_1499.28
720575940623673802,MC_1499.28
720575940632128908,MC_1499.28
720575940624695629,MC_1499.28
720575940615270545,MC_1499.28
720575940619430420,MC_1499.28
720575940619895125,MC_1499.28
720575940612856342,MC_1499.28
720575940634035863,MC_1499.28
720575940629752219,MC_1499.28
720575940633552028,MC_1499.28
720575940631576351,MC_1499.28
720575940618800225,MC_1499.28
720575940639202467,MC_1499.28
720575940637185252,MC_1499.28
720575940617972901,MC_1499.28
720575940603446374,MC_1499.28
720575940627399724,MC_1499.28
720575940604911793,MC_1499.28
720575940638415731,MC_1499.28
720575940623307447,MC_1499.28
720575940626682682,MC_1499.28
720575940604624574,MC_1499.28
720575940620917375,MC_1499.28
720575940606101634,MC_1500.28
720575940627467779,MC_1500.28
720575940630009794,MC_1500.28
720575940627270406,MC_1500.28
720575940619630982,MC_1500.28
720575940626049098,MC_1500.28
720575940631575627,MC_1500.28
720575940629235084,MC_1500.28
720575940621805261,MC_1500.28
720575940634379918,MC_1500.28
720575940630539023,MC_1500.28
720575940624683152,MC_1500.28
720575940626472721,MC_1500.28
720575940607770972,MC_1500.28
720575940617873566,MC_1500.28
720575940613194143,MC_1500.28
720575940615735711,MC_1500.28
720575940633869281,MC_1500.28
720575940608990306,MC_1500.28
720575940620860766,MC_1500.28
720575940620937897,MC_1500.28
720575940624355051,MC_1500.28
720575940632463663,MC_1500.28
720575940632463919,MC_1500.28
720575940613657650,MC_1500.28
720575940628923639,MC_1500.28
720575940633364984,MC_1500.28
720575940629761017,MC_1500.28
720575940618292416,MC_1501.28
720575940616052549,MC_1501.28
720575940622420297,MC_1501.28
720575940627868682,MC_1501.28
720575940640402829,MC_1501.28
720575940621983757,MC_1501.28
720575940617575760,MC_1501.28
720575940610678226,MC_1501.28
720575940616812217,MC_1501.28
720575940619744532,MC_1501.28
720575940609630357,MC_1501.28
720575940634377626,MC_1501.28
720575940615915035,MC_1501.28
720575940624763678,MC_1501.28
720575940624732260,MC_1501.28
720575940621623334,MC_1501.28
720575940626777000,MC_1501.28
720575940629851496,MC_1501.28
720575940610088618,MC_1501.28
720575940629316152,MC_1501.28
720575940627632428,MC_1501.28
720575940644279150,MC_1501.28
720575940619440816,MC_1501.28
720575940613185587,MC_1501.28
720575940635528567,MC_1501.28
720575940608985208,MC_1501.28
720575940628977401,MC_1501.28
720575940619925887,MC_1501.28
720575940621861060,MC_1502.28
720575940627433032,MC_1502.28
720575940622431114,MC_1502.28
720575940626781514,MC_1502.28
720575940614404364,MC_1502.28
720575940613982220,MC_1502.28
720575940626876239,MC_1502.28
720575940640340944,MC_1502.28
720575940644819735,MC_1502.28
720575940637080154,MC_1502.28
720575940614377631,MC_1502.28
720575940632521056,MC_1502.28
720575940631311391,MC_1502.28
720575940610398306,MC_1502.28
720575940619380645,MC_1502.28
720575940610825130,MC_1502.28
720575940626827307,MC_1502.28
720575940643820654,MC_1502.28
720575940630834223,MC_1502.28
720575940627756017,MC_1502.28
720575940610848691,MC_1502.28
720575940634129844,MC_1502.28
720575940612363827,MC_1502.28
720575940623479477,MC_1502.28
720575940626283066,MC_1502.28
720575940621344892,MC_1502.28
720575940639598909,MC_1502.28
720575940619771263,MC_1502.28
720575940621679937,MC_1503.28
720575940626933123,MC_1503.28
720575940623525060,MC_1503.28
720575940620612101,MC_1503.28
720575940622422533,MC_1503.28
720575940616071686,MC_1503.28
720575940613001734,MC_1503.28
720575940616620556,MC_1503.28
720575940625301581,MC_1503.28
720575940636989838,MC_1503.28
720575940629672783,MC_1503.28
720575940618109841,MC_1503.28
720575940628109589,MC_1503.28
720575940618742613,MC_1503.28
720575940612752090,MC_1503.28
720575940638562394,MC_1503.28
720575940618366493,MC_1503.28
720575940635162720,MC_1503.28
720575940647069987,MC_1503.28
720575940639441059,MC_1503.28
720575940621575334,MC_1503.28
720575940619867245,MC_1503.28
720575940636914350,MC_1503.28
720575940613480173,MC_1503.28
720575940612888306,MC_1503.28
720575940614127155,MC_1503.28
720575940630111610,MC_1503.28
720575940627847994,MC_1503.28
720575940618601473,MC_1504.28
720575940621353793,MC_1504.28
720575940644616648,MC_1504.28
720575940608320777,MC_1504.28
720575940631498444,MC_1504.28
720575940623892045,MC_1504.28
720575940639343438,MC_1504.28
720575940632042065,MC_1504.28
720575940616047249,MC_1504.28
720575940625661880,MC_1504.28
720575940615612822,MC_1504.28
720575940612277913,MC_1504.28
720575940634591513,MC_1504.28
720575940640089307,MC_1504.28
720575940615986335,MC_1504.28
720575940653299617,MC_1504.28
720575940618270498,MC_1504.28
720575940604616806,MC_1504.28
720575940624919079,MC_1504.28
720575940631941674,MC_1504.28
720575940627322923,MC_1504.28
720575940624473904,MC_1504.28
720575940621065712,MC_1504.28
720575940613410930,MC_1504.28
720575940613456242,MC_1504.28
720575940641983989,MC_1504.28
720575940624488629,MC_1504.28
720575940631672632,MC_1504.28
720575940605421442,MC_1505.27
720575940614714178,MC_1505.27
720575940630928715,MC_1505.27
720575940628181520,MC_1505.27
720575940618491668,MC_1505.27
720575940617906393,MC_1505.27
720575940631161570,MC_1505.27
720575940637919139,MC_1505.27
720575940637864355,MC_1505.27
720575940626887268,MC_1505.27
720575940620103590,MC_1505.27
720575940625718311,MC_1505.27
720575940609903077,MC_1505.27
720575940621123113,MC_1505.27
720575940611762090,MC_1505.27
720575940627772009,MC_1505.27
720575940629900652,MC_1505.27
720575940628335724,MC_1505.27
720575940620467438,MC_1505.27
720575940614705583,MC_1505.27
720575940620800944,MC_1505.27
720575940619531373,MC_1505.27
720575940611022515,MC_1505.27
720575940642046453,MC_1505.27
720575940613655483,MC_1505.27
720575940624941244,MC_1505.27
720575940630217086,MC_1505.27
720575940629548800,MC_1506.27
720575940631935299,MC_1506.27
720575940609379396,MC_1506.27
720575940621116038,MC_1506.27
720575940607869193,MC_1506.27
720575940623837949,MC_1506.27
720575940632583820,MC_1506.27
720575940614925265,MC_1506.27
720575940632007954,MC_1506.27
720575940628110357,MC_1506.27
720575940612363925,MC_1506.27
720575940620593237,MC_1506.27
720575940638152414,MC_1506.27
720575940609781858,MC_1506.27
720575940613214058,MC_1506.27
720575940634675819,MC_1506.27
720575940636372335,MC_1506.27
720575940636620912,MC_1506.27
720575940604813233,MC_1506.27
720575940627906033,MC_1506.27
720575940620542068,MC_1506.27
720575940638103604,MC_1506.27
720575940616052597,MC_1506.27
720575940636258423,MC_1506.27
720575940628315642,MC_1506.27
720575940627657341,MC_1506.27
720575940626730302,MC_1506.27
720575940639761024,MC_1507.27
720575940617547777,MC_1507.27
720575940615474498,MC_1507.27
720575940607019906,MC_1507.27
720575940617726209,MC_1507.27
720575940647731332,MC_1507.27
720575940630232258,MC_1507.27
720575940623976072,MC_1507.27
720575940625547145,MC_1507.27
720575940608767241,MC_1507.27
720575940631201039,MC_1507.27
720575940631581391,MC_1507.27
720575940630556946,MC_1507.27
720575940625093012,MC_1507.27
720575940626634392,MC_1507.27
720575940615885535,MC_1507.27
720575940634689888,MC_1507.27
720575940606219808,MC_1507.27
720575940611758434,MC_1507.27
720575940626068836,MC_1507.27
720575940620653221,MC_1507.27
720575940622655210,MC_1507.27
720575940607456434,MC_1507.27
720575940641512181,MC_1507.27
720575940652397302,MC_1507.27
720575940624986810,MC_1507.27
720575940622071423,MC_1507.27
720575940628775680,MC_1508.27
720575940620203781,MC_1508.27
720575940607805707,MC_1508.27
720575940628212303,MC_1508.27
720575940617273233,MC_1508.27
720575940625743698,MC_1508.27
720575940613327825,MC_1508.27
720575940620318740,MC_1508.27
720575940622931091,MC_1508.27
720575940621304534,MC_1508.27
720575940630941143,MC_1508.27
720575940613434321,MC_1508.27
720575940618083099,MC_1508.27
720575940618135198,MC_1508.27
720575940631112223,MC_1508.27
720575940621856033,MC_1508.27
720575940611726819,MC_1508.27
720575940613032675,MC_1508.27
720575940635095141,MC_1508.27
720575940614431594,MC_1508.27
720575940620222960,MC_1508.27
720575940623213299,MC_1508.27
720575940620654452,MC_1508.27
720575940620820212,MC_1508.27
720575940613331763,MC_1508.27
720575940631916601,MC_1508.27
720575940634832063,MC_1508.27
720575940639832192,MC_1509.27
720575940614506750,MC_1509.27
720575940625414666,MC_1509.27
720575940618197840,MC_1509.27
720575940610485458,MC_1509.27
720575940622648723,MC_1509.27
720575940637994173,MC_1509.27
720575940639250776,MC_1509.27
720575940626598233,MC_1509.27
720575940625895708,MC_1509.27
720575940612654334,MC_1509.27
720575940605743648,MC_1509.27
720575940621395233,MC_1509.27
720575940624589287,MC_1509.27
720575940628859751,MC_1509.27
720575940622391019,MC_1509.27
720575940611509485,MC_1509.27
720575940609793326,MC_1509.27
720575940627667450,MC_1509.27
720575940637784125,MC_1509.27
720575940621047540,MC_1509.27
720575940651418102,MC_1509.27
720575940624427704,MC_1509.27
720575940626337082,MC_1509.27
720575940630006267,MC_1509.27
720575940623991549,MC_1509.27
720575940612792830,MC_1509.27
720575940613657798,MC_1510.27
720575940627374598,MC_1510.27
720575940627666248,MC_1510.27
720575940619077255,MC_1510.27
720575940642897293,MC_1510.27
720575940629911503,MC_1510.27
720575940611781073,MC_1510.27
720575940627869971,MC_1510.27
720575940624147860,MC_1510.27
720575940610955925,MC_1510.27
720575940634716823,MC_1510.27
720575940625107352,MC_1510.27
720575940633735063,MC_1510.27
720575940637982552,MC_1510.27
720575940628155868,MC_1510.27
720575940622045917,MC_1510.27
720575940629287132,MC_1510.27
720575940634946143,MC_1510.27
720575940609801570,MC_1510.27
720575940625672997,MC_1510.27
720575940611733288,MC_1510.27
720575940622457641,MC_1510.27
720575940614383978,MC_1510.27
720575940632079277,MC_1510.27
720575940637803379,MC_1510.27
720575940623293171,MC_1510.27
720575940614603707,MC_1510.27
720575940638334080,MC_1511.27
720575940620045829,MC_1511.27
720575940630435525,MC_1511.27
720575940621588106,MC_1511.27
720575940625728714,MC_1511.27
720575940621193485,MC_1511.27
720575940627034703,MC_1511.27
720575940627392079,MC_1511.27
720575940630644687,MC_1511.27
720575940630490705,MC_1511.27
720575940616849108,MC_1511.27
720575940616260948,MC_1511.27
720575940613230614,MC_1511.27
720575940611242137,MC_1511.27
720575940613895839,MC_1511.27
720575940631670754,MC_1511.27
720575940622097833,MC_1511.27
720575940633398123,MC_1511.27
720575940631846061,MC_1511.27
720575940611395314,MC_1511.27
720575940619779444,MC_1511.27
720575940609004920,MC_1511.27
720575940630263865,MC_1511.27
720575940629153402,MC_1511.27
720575940629680379,MC_1511.27
720575940628277308,MC_1511.27
720575940625442429,MC_1511.27
720575940631426119,MC_1512.27
720575940614327249,MC_1512.27
720575940627798545,MC_1512.27
720575940619072788,MC_1512.27
720575940644310807,MC_1512.27
720575940622664474,MC_1512.27
720575940639687997,MC_1512.27
720575940618229150,MC_1512.27
720575940635145311,MC_1512.27
720575940655685281,MC_1512.27
720575940613961634,MC_1512.27
720575940615175842,MC_1512.27
720575940623879462,MC_1512.27
720575940625368871,MC_1512.27
720575940624265511,MC_1512.27
720575940621461673,MC_1512.27
720575940621641641,MC_1512.27
720575940638648041,MC_1512.27
720575940634928747,MC_1512.27
720575940637013678,MC_1512.27
720575940626041392,MC_1512.27
720575940611377521,MC_1512.27
720575940639950837,MC_1512.27
720575940626689978,MC_1512.27
720575940622510204,MC_1512.27
720575940640219453,MC_1512.27
720575940605076158,MC_1512.27
720575940605639810,MC_1513.27
720575940624862339,MC_1513.27
720575940646821252,MC_1513.27
720575940631436615,MC_1513.27
720575940623015688,MC_1513.27
720575940620827724,MC_1513.27
720575940615973388,MC_1513.27
720575940625204301,MC_1513.27
720575940628777295,MC_1513.27
720575940630114524,MC_1513.27
720575940616603997,MC_1513.27
720575940616536669,MC_1513.27
720575940643064224,MC_1513.27
720575940621171233,MC_1513.27
720575940617624866,MC_1513.27
720575940632595937,MC_1513.27
720575940624543013,MC_1513.27
720575940604759910,MC_1513.27
720575940630962536,MC_1513.27
720575940636524777,MC_1513.27
720575940627684713,MC_1513.27
720575940619737515,MC_1513.27
720575940628096241,MC_1513.27
720575940612763250,MC_1513.27
720575940625613555,MC_1513.27
720575940637696627,MC_1513.27
720575940616738171,MC_1513.27
720575940628251907,MC_1514.27
720575940627173636,MC_1514.27
720575940630674499,MC_1514.27
720575940609269001,MC_1514.27
720575940622961802,MC_1514.27
720575940607923209,MC_1514.27
720575940641621645,MC_1514.27
720575940641609869,MC_1514.27
720575940640020944,MC_1514.27
720575940644255255,MC_1514.27
720575940640986075,MC_1514.27
720575940619061662,MC_1514.27
720575940621343838,MC_1514.27
720575940615303391,MC_1514.27
720575940632000993,MC_1514.27
720575940649154681,MC_1514.27
720575940638731427,MC_1514.27
720575940620541349,MC_1514.27
720575940629091431,MC_1514.27
720575940630864170,MC_1514.27
720575940630197036,MC_1514.27
720575940611174702,MC_1514.27
720575940627014641,MC_1514.27
720575940624422643,MC_1514.27
720575940621089780,MC_1514.27
720575940630610425,MC_1514.27
720575940630080763,MC_1514.27
720575940643159752,MC_1515.27
720575940622192141,MC_1515.27
720575940628422479,MC_1515.27
720575940626611217,MC_1515.27
720575940613093010,MC_1515.27
720575940632526547,MC_1515.27
720575940633411155,MC_1515.27
720575940621213466,MC_1515.27
720575940619236443,MC_1515.27
720575940616915613,MC_1515.27
720575940621090398,MC_1515.27
720575940620439905,MC_1515.27
720575940617844514,MC_1515.27
720575940631425700,MC_1515.27
720575940635444325,MC_1515.27
720575940614490791,MC_1515.27
720575940614209386,MC_1515.27
720575940622453994,MC_1515.27
720575940635807595,MC_1515.27
720575940645207918,MC_1515.27
720575940635125103,MC_1515.27
720575940639440885,MC_1515.27
720575940631885880,MC_1515.27
720575940649203577,MC_1515.27
720575940625981626,MC_1515.27
720575940624935356,MC_1515.27
720575940636464703,MC_1515.27
720575940617443648,MC_1516.26
720575940627699712,MC_1516.26
720575940630760771,MC_1516.26
720575940642617544,MC_1516.26
720575940622467978,MC_1516.26
720575940639826640,MC_1516.26
720575940626588433,MC_1516.26
720575940626705937,MC_1516.26
720575940630119767,MC_1516.26
720575940638162776,MC_1516.26
720575940611854489,MC_1516.26
720575940625589337,MC_1516.26
720575940639944155,MC_1516.26
720575940629969111,MC_1516.26
720575940618583965,MC_1516.26
720575940622521821,MC_1516.26
720575940621331806,MC_1516.26
720575940614438818,MC_1516.26
720575940639082045,MC_1516.26
720575940627526056,MC_1516.26
720575940618709487,MC_1516.26
720575940620565936,MC_1516.26
720575940639473141,MC_1516.26
720575940619620278,MC_1516.26
720575940624015101,MC_1516.26
720575940604031678,MC_1516.26
720575940630293698,MC_1517.26
720575940628540676,MC_1517.26
720575940618640965,MC_1517.26
720575940618071621,MC_1517.26
720575940620014215,MC_1517.26
720575940617347723,MC_1517.26
720575940609135627,MC_1517.26
720575940622470349,MC_1517.26
720575940623186957,MC_1517.26
720575940625308860,MC_1517.26
720575940619564248,MC_1517.26
720575940612698521,MC_1517.26
720575940637186906,MC_1517.26
720575940638159706,MC_1517.26
720575940617938589,MC_1517.26
720575940633253796,MC_1517.26
720575940624590823,MC_1517.26
720575940613926952,MC_1517.26
720575940638028265,MC_1517.26
720575940630021758,MC_1517.26
720575940605354668,MC_1517.26
720575940619058230,MC_1517.26
720575940614490110,MC_1517.26
720575940617109051,MC_1517.26
720575940605878462,MC_1517.26
720575940614619646,MC_1517.26
720575940619232448,MC_1518.26
720575940626791555,MC_1518.26
720575940622429957,MC_1518.26
720575940619396998,MC_1518.26
720575940630924537,MC_1518.26
720575940623423880,MC_1518.26
720575940630799609,MC_1518.26
720575940619896779,MC_1518.26
720575940642391693,MC_1518.26
720575940624105549,MC_1518.26
720575940626979855,MC_1518.26
720575940640877008,MC_1518.26
720575940611089106,MC_1518.26
720575940631695315,MC_1518.26
720575940630161884,MC_1518.26
720575940619250590,MC_1518.26
720575940637882590,MC_1518.26
720575940626094885,MC_1518.26
720575940620336549,MC_1518.26
720575940613931816,MC_1518.26
720575940622370026,MC_1518.26
720575940632960045,MC_1518.26
720575940621025389,MC_1518.26
720575940635622580,MC_1518.26
720575940650015609,MC_1518.26
720575940622302335,MC_1518.26
720575940615598849,MC_1519.26
720575940628975107,MC_1519.26
720575940626742659,MC_1519.26
720575940617674053,MC_1519.26
720575940624028855,MC_1519.26
720575940617713744,MC_1519.26
720575940623330192,MC_1519.26
720575940617999700,MC_1519.26
720575940617884692,MC_1519.26
720575940624305812,MC_1519.26
720575940624846039,MC_1519.26
720575940610167961,MC_1519.26
720575940629183131,MC_1519.26
720575940620093019,MC_1519.26
720575940620332253,MC_1519.26
720575940605173792,MC_1519.26
720575940612508133,MC_1519.26
720575940613640429,MC_1519.26
720575940618831213,MC_1519.26
720575940607375794,MC_1519.26
720575940619620596,MC_1519.26
720575940622929847,MC_1519.26
720575940616537017,MC_1519.26
720575940629172218,MC_1519.26
720575940614595643,MC_1519.26
720575940629748606,MC_1519.26
720575940638097536,MC_1520.26
720575940613929026,MC_1520.26
720575940605832834,MC_1520.26
720575940625993730,MC_1520.26
720575940627146439,MC_1520.26
720575940648748409,MC_1520.26
720575940630559051,MC_1520.26
720575940627297296,MC_1520.26
720575940615923924,MC_1520.26
720575940608977877,MC_1520.26
720575940626016028,MC_1520.26
720575940620305246,MC_1520.26
720575940643348896,MC_1520.26
720575940633119457,MC_1520.26
720575940632549858,MC_1520.26
720575940631408548,MC_1520.26
720575940637510377,MC_1520.26
720575940614186090,MC_1520.26
720575940619589547,MC_1520.26
720575940635283630,MC_1520.26
720575940605352881,MC_1520.26
720575940615002162,MC_1520.26
720575940620006516,MC_1520.26
720575940609580664,MC_1520.26
720575940617479609,MC_1520.26
720575940625728574,MC_1520.26
720575940617089281,MC_1521.26
720575940658863489,MC_1521.26
720575940622932164,MC_1521.26
720575940645542276,MC_1521.26
720575940618642054,MC_1521.26
720575940642241224,MC_1521.26
720575940627822729,MC_1521.26
720575940608118283,MC_1521.26
720575940632179148,MC_1521.26
720575940622369549,MC_1521.26
720575940623228430,MC_1521.26
720575940636310414,MC_1521.26
720575940632681367,MC_1521.26
720575940618573528,MC_1521.26
720575940631940377,MC_1521.26
720575940628445399,MC_1521.26
720575940624758361,MC_1521.26
720575940633634785,MC_1521.26
720575940625490532,MC_1521.26
720575940631527016,MC_1521.26
720575940626433641,MC_1521.26
720575940632273325,MC_1521.26
720575940620123631,MC_1521.26
720575940604021425,MC_1521.26
720575940628063479,MC_1521.26
720575940609037432,MC_1521.26
720575940614430018,MC_1522.26
720575940631449667,MC_1522.26
720575940647154564,MC_1522.26
720575940627659782,MC_1522.26
720575940605372361,MC_1522.26
720575940607935243,MC_1522.26
720575940625388986,MC_1522.26
720575940625899281,MC_1522.26
720575940629674770,MC_1522.26
720575940617030740,MC_1522.26
720575940629202391,MC_1522.26
720575940644698903,MC_1522.26
720575940621924120,MC_1522.26
720575940634807450,MC_1522.26
720575940626175260,MC_1522.26
720575940616630557,MC_1522.26
720575940615066591,MC_1522.26
720575940614286754,MC_1522.26
720575940611435235,MC_1522.26
720575940625039546,MC_1522.26
720575940621997481,MC_1522.26
720575940620145136,MC_1522.26
720575940626692666,MC_1522.26
720575940629134396,MC_1522.26
720575940622952445,MC_1522.26
720575940633350335,MC_1522.26
720575940627757506,MC_1523.26
720575940626593411,MC_1523.26
720575940631258565,MC_1523.26
720575940626638985,MC_1523.26
720575940624579530,MC_1523.26
720575940627782025,MC_1523.26
720575940631483211,MC_1523.26
720575940627478291,MC_1523.26
720575940620160341,MC_1523.26
720575940612318101,MC_1523.26
720575940638492506,MC_1523.26
720575940625517854,MC_1523.26
720575940632659231,MC_1523.26
720575940622229537,MC_1523.26
720575940613630435,MC_1523.26
720575940632019816,MC_1523.26
720575940638543593,MC_1523.26
720575940621961257,MC_1523.26
720575940630962540,MC_1523.26
720575940633444397,MC_1523.26
720575940632988973,MC_1523.26
720575940636153711,MC_1523.26
720575940613391218,MC_1523.26
720575940632336952,MC_1523.26
720575940649977977,MC_1523.26
720575940630290748,MC_1523.26
720575940619889729,MC_1524.25
720575940621727493,MC_1524.25
720575940637442630,MC_1524.25
720575940615936966,MC_1524.25
720575940600934665,MC_1524.25
720575940628080970,MC_1524.25
720575940619999818,MC_1524.25
720575940620118608,MC_1524.25
720575940617908881,MC_1524.25
720575940630889490,MC_1524.25
720575940645573655,MC_1524.25
720575940630545239,MC_1524.25
720575940637540062,MC_1524.25
720575940623904747,MC_1524.25
720575940629331820,MC_1524.25
720575940645493614,MC_1524.25
720575940612092851,MC_1524.25
720575940631370932,MC_1524.25
720575940631516852,MC_1524.25
720575940618500918,MC_1524.25
720575940616649145,MC_1524.25
720575940629762426,MC_1524.25
720575940629038908,MC_1524.25
720575940605793726,MC_1524.25
720575940635070655,MC_1524.25
720575940617229632,MC_1525.25
720575940626034819,MC_1525.25
720575940623303108,MC_1525.25
720575940637469254,MC_1525.25
720575940623543881,MC_1525.25
720575940621926669,MC_1525.25
720575940637208718,MC_1525.25
720575940628882450,MC_1525.25
720575940627353426,MC_1525.25
720575940630066007,MC_1525.25
720575940621185050,MC_1525.25
720575940614309535,MC_1525.25
720575940613345442,MC_1525.25
720575940619385765,MC_1525.25
720575940605102694,MC_1525.25
720575940635604581,MC_1525.25
720575940634710629,MC_1525.25
720575940619807397,MC_1525.25
720575940603231916,MC_1525.25
720575940604407468,MC_1525.25
720575940621203632,MC_1525.25
720575940620638335,MC_1525.25
720575940615255993,MC_1525.25
720575940630778428,MC_1525.25
720575940621239679,MC_1525.25
720575940620786624,MC_1526.25
720575940625235331,MC_1526.25
720575940629222915,MC_1526.25
720575940610360900,MC_1526.25
720575940623728522,MC_1526.25
720575940633672078,MC_1526.25
720575940631883345,MC_1526.25
720575940620476436,MC_1526.25
720575940623068374,MC_1526.25
720575940618375197,MC_1526.25
720575940632818910,MC_1526.25
720575940614943455,MC_1526.25
720575940633724767,MC_1526.25
720575940618818462,MC_1526.25
720575940622936811,MC_1526.25
720575940626239020,MC_1526.25
720575940613465581,MC_1526.25
720575940626873132,MC_1526.25
720575940635454827,MC_1526.25
720575940624538928,MC_1526.25
720575940625284396,MC_1526.25
720575940626210860,MC_1526.25
720575940639501621,MC_1526.25
720575940630298615,MC_1526.25
720575940628861244,MC_1526.25
720575940619568320,MC_1527.25
720575940618393925,MC_1527.25
720575940627783174,MC_1527.25
720575940621824781,MC_1527.25
720575940630538833,MC_1527.25
720575940627367699,MC_1527.25
720575940622642134,MC_1527.25
720575940638270808,MC_1527.25
720575940630923551,MC_1527.25
720575940619411553,MC_1527.25
720575940613828770,MC_1527.25
720575940612475365,MC_1527.25
720575940636658021,MC_1527.25
720575940625087527,MC_1527.25
720575940612423208,MC_1527.25
720575940619390573,MC_1527.25
720575940613600431,MC_1527.25
720575940605891506,MC_1527.25
720575940614133555,MC_1527.25
720575940635129524,MC_1527.25
720575940628982390,MC_1527.25
720575940623711671,MC_1527.25
720575940618370171,MC_1527.25
720575940625483133,MC_1527.25
720575940605177534,MC_1527.25
720575940628429056,MC_1528.25
720575940629539269,MC_1528.25
720575940622972167,MC_1528.25
720575940626726730,MC_1528.25
720575940627316303,MC_1528.25
720575940630496975,MC_1528.25
720575940626868818,MC_1528.25
720575940626534226,MC_1528.25
720575940620912086,MC_1528.25
720575940639427416,MC_1528.25
720575940637447514,MC_1528.25
720575940614522847,MC_1528.25
720575940633471839,MC_1528.25
720575940653829537,MC_1528.25
720575940631240296,MC_1528.25
720575940627253865,MC_1528.25
720575940619419757,MC_1528.25
720575940643977070,MC_1528.25
720575940606001074,MC_1528.25
720575940637472053,MC_1528.25
720575940619844534,MC_1528.25
720575940622276791,MC_1528.25
720575940614559163,MC_1528.25
720575940626779644,MC_1528.25
720575940614105342,MC_1528.25
720575940606596619,MC_1529.25
720575940629501003,MC_1529.25
720575940631216143,MC_1529.25
720575940639407824,MC_1529.25
720575940631346387,MC_1529.25
720575940630454867,MC_1529.25
720575940611740694,MC_1529.25
720575940629085527,MC_1529.25
720575940634570906,MC_1529.25
720575940627185819,MC_1529.25
720575940621631453,MC_1529.25
720575940613179871,MC_1529.25
720575940620112161,MC_1529.25
720575940644013604,MC_1529.25
720575940624109093,MC_1529.25
720575940627161703,MC_1529.25
720575940621540777,MC_1529.25
720575940610355882,MC_1529.25
720575940623151852,MC_1529.25
720575940611512690,MC_1529.25
720575940638377587,MC_1529.25
720575940623324085,MC_1529.25
720575940638098485,MC_1529.25
720575940626733882,MC_1529.25
720575940623594493,MC_1529.25
720575940611706176,MC_1530.25
720575940617857025,MC_1530.25
720575940620516033,MC_1530.25
720575940628763074,MC_1530.25
720575940607585731,MC_1530.25
720575940627729545,MC_1530.25
720575940620691788,MC_1530.25
720575940623570765,MC_1530.25
720575940640803024,MC_1530.25
720575940610448594,MC_1530.25
720575940619990804,MC_1530.25
720575940624730004,MC_1530.25
720575940628585948,MC_1530.25
720575940617597597,MC_1530.25
720575940653015713,MC_1530.25
720575940624451172,MC_1530.25
720575940627883367,MC_1530.25
720575940630958122,MC_1530.25
720575940620764331,MC_1530.25
720575940629149804,MC_1530.25
720575940620570989,MC_1530.25
720575940631732783,MC_1530.25
720575940612287027,MC_1530.25
720575940639382131,MC_1530.25
720575940631734840,MC_1530.25
720575940606366850,MC_1531.25
720575940626985219,MC_1531.25
720575940615211974,MC_1531.25
720575940604860873,MC_1531.25
720575940622186509,MC_1531.25
720575940629282575,MC_1531.25
720575940626933009,MC_1531.25
720575940615586705,MC_1531.25
720575940629295378,MC_1531.25
720575940629430546,MC_1531.25
720575940616271700,MC_1531.25
720575940612812950,MC_1531.25
720575940637932120,MC_1531.25
720575940616150299,MC_1531.25
720575940615892002,MC_1531.25
720575940647079715,MC_1531.25
720575940631277160,MC_1531.25
720575940631002922,MC_1531.25
720575940612733235,MC_1531.25
720575940636111735,MC_1531.25
720575940629784376,MC_1531.25
720575940627822970,MC_1531.25
720575940616938555,MC_1531.25
720575940613540350,MC_1531.25
720575940633803711,MC_1531.25
720575940617915393,MC_1532.25
720575940610040003,MC_1532.25
720575940638704454,MC_1532.25
720575940623000456,MC_1532.25
720575940627148047,MC_1532.25
720575940627256339,MC_1532.25
720575940622470611,MC_1532.25
720575940633715667,MC_1532.25
720575940611012118,MC_1532.25
720575940616826454,MC_1532.25
720575940621974230,MC_1532.25
720575940617282777,MC_1532.25
720575940621497882,MC_1532.25
720575940641543899,MC_1532.25
720575940626390044,MC_1532.25
720575940641141979,MC_1532.25
720575940639690659,MC_1532.25
720575940628161000,MC_1532.25
720575940623604458,MC_1532.25
720575940624093675,MC_1532.25
720575940635213931,MC_1532.25
720575940619807793,MC_1532.25
720575940622038516,MC_1532.25
720575940618616630,MC_1532.25
720575940635245759,MC_1532.25
720575940628615683,MC_1533.25
720575940630650063,MC_1533.25
720575940619785492,MC_1533.25
720575940630691159,MC_1533.25
720575940626555800,MC_1533.25
720575940617145561,MC_1533.25
720575940639684696,MC_1533.25
720575940633733401,MC_1533.25
720575940637391582,MC_1533.25
720575940637390302,MC_1533.25
720575940654661281,MC_1533.25
720575940633142498,MC_1533.25
720575940628687207,MC_1533.25
720575940631443304,MC_1533.25
720575940634655851,MC_1533.25
720575940624159211,MC_1533.25
720575940629858604,MC_1533.25
720575940645267566,MC_1533.25
720575940631095087,MC_1533.25
720575940621462512,MC_1533.25
720575940641062901,MC_1533.25
720575940618744118,MC_1533.25
720575940649649785,MC_1533.25
720575940617027707,MC_1533.25
720575940623442173,MC_1533.25
720575940629023170,MC_1534.25
720575940627089801,MC_1534.25
